,Volumen,Promedio_Movil_10,RSI,MACD,Precio_Cierre,Ruido
2021-03-18,99812,7842.722819847303,57.653902141704336,-2.0266316711954517,7730.453283341883,0.03670958417338604
2021-03-19,33247,7919.515446107522,48.08178541793361,1.4023726521407465,7821.225468206149,-0.013359779332776945
2021-03-20,34300,8017.2166503930575,37.80885388680783,-3.0518594375451915,7919.291980444376,0.22155446162047646
2021-03-21,84065,8123.4980505278645,51.1772121738091,1.2357496009291362,8024.401792490558,0.05567358388359357
2021-03-22,92798,8236.199305993621,59.82573463627777,2.0890279724869214,8142.447510273647,-0.1074964627725818
2021-03-23,19268,8328.014563823197,56.563608698285485,1.074356855251521,8254.078866269987,0.012454680202385443
2021-03-24,96807,8412.986913646891,58.338073391593646,1.425256967692858,8366.331885812971,-0.0799629824167039
2021-03-25,22185,8510.379561997974,45.72244312953248,1.5190929391560855,8459.937857462824,-0.024771384250295382
2021-03-26,73704,8599.125371920505,47.34453161981576,-1.8988486534515283,8565.966641790434,-0.09104407105668227
2021-03-27,96779,8697.63500525321,54.83425488114603,2.869469959328688,8655.137191883558,0.2107118523206023
2021-03-28,49099,8797.568470706898,44.534926054912454,-0.9201525082669972,8767.820083381836,-0.06913846151782217
2021-03-29,18571,8884.377020254879,44.842829300669976,-0.13277523517994386,8885.08837799362,0.0687564351994137
2021-03-30,48044,8992.421411355986,52.97982236377452,-0.6652746367019181,8993.388831525208,-0.03234794218766272
2021-03-31,61214,9090.849272422342,57.60904743156908,0.9830842417546186,9087.877672723285,-0.11584131725727903
2021-04-01,71228,9201.653871112396,48.00471326670591,-1.0760744862748446,9184.82176580266,0.01976493028995068
2021-04-02,58984,9283.204818709435,38.36810538946361,0.13383144847473724,9311.91950896259,0.040069183708570676
2021-04-03,50774,9373.03289700398,42.6419608495717,-2.47068763429201,9406.658852293238,0.055862653275451396
2021-04-04,12568,9478.199590090462,52.03672084893098,2.3293304170031432,9522.408764804997,-0.2622219154540943
2021-04-05,72592,9570.20848438221,51.91520963865965,1.3414818919004068,9627.492138778274,-0.12348457136690912
2021-04-06,77563,9668.563127801714,52.41238137655348,-0.584519523803539,9722.480092051377,0.09575547190218847
2021-04-07,12695,9768.570118977284,55.212952905957565,-0.9382980600516206,9802.310356639337,-0.0923606962608792
2021-04-08,58190,9870.152678786819,50.0581055854245,1.2892564926353933,9905.484362348165,0.020294405031011112
2021-04-09,15258,9963.377016659482,52.65056044840312,-1.4145867612719236,10006.850875347256,-0.12580246952287855
2021-04-10,97538,10064.869882294208,49.549731771711336,0.25073063153033803,10133.948895419146,0.07316011021584401
2021-04-11,49504,10157.044445241863,61.48733482929439,2.322797574862812,10221.046004987807,0.09312695959955741
2021-04-12,43159,10263.787249929332,64.32342031217502,-1.622514238274385,10355.467533861025,0.07319099061723668
2021-04-13,23986,10362.6388097345,38.109887176199656,0.7372016582404057,10461.149691803474,0.10325568123535973
2021-04-14,71858,10464.189175970456,47.44748057897747,0.6314505338709845,10566.817130121806,0.15639001448995327
2021-04-15,22666,10589.88844436736,50.32724491540708,-0.19467363732536552,10657.921048105323,-0.11740741316089748
2021-04-16,48660,10678.817399821359,47.33085287985679,-1.0075791682078734,10762.64164271864,-0.07886719311513626
2021-04-17,13561,10792.703222511762,67.92922591330873,2.42959411378877,10869.737406642138,0.08975435703037948
2021-04-18,36854,10866.109708941269,52.23955278089735,-1.1951372715339323,10983.79731601945,0.11302197718374812
2021-04-19,74505,10945.325942392079,41.94628172949656,-3.62407780225924,11069.122482905572,-0.06743429535719256
2021-04-20,62251,11032.919541615203,55.96442339560671,1.2810671832620677,11190.224195742392,-0.07438860653255841
2021-04-21,32662,11121.144257962455,52.709745388461926,-2.402606699535668,11295.645428598971,-0.06522134899305057
2021-04-22,18392,11223.181275943844,53.041929195534216,1.3837622897101745,11404.76886202858,-0.1605094964043946
2021-04-23,40535,11326.079698585529,68.0787615879919,2.6698064956868883,11501.45472810601,-0.12714111821740756
2021-04-24,88603,11423.531485901805,53.507851757548096,1.2594997567973485,11587.532588531823,-0.12472926450301534
2021-04-25,62256,11522.03270623418,46.96338476126004,2.1428226037749827,11688.623457942873,-0.029409847380563337
2021-04-26,99135,11627.310353843497,30.44723573689899,4.040098213859294,11791.432891190221,0.027083651583395464
2021-04-27,45222,11735.642592619704,48.34600981856488,1.9335209252178933,11870.651467168504,0.04334728316423723
2021-04-28,87373,11822.377202458607,63.05969917327189,0.6611467852508716,11982.55074824598,-0.05085622532756811
2021-04-29,89575,11918.758292746277,49.08830880443813,3.267896367047296,12097.498617754429,-0.04839871162808789
2021-04-30,94651,12018.062394517146,27.599501014804968,3.5095510896931694,12186.553648397112,0.01236614951512613
2021-05-01,73335,12122.915554482752,45.01637607807554,3.537543566518841,12271.21486814303,-0.1496014557149427
2021-05-02,20965,12215.188883060016,59.92688538912792,-0.9842870303920052,12366.670447489916,0.09594405320830891
2021-05-03,34538,12314.29667130408,55.45817174562015,-2.708036716996808,12467.028873944711,0.12853852790142709
2021-05-04,80592,12414.596507649352,41.60119103489264,-1.1063843668697735,12563.066308795982,-0.06255806376880399
2021-05-05,18110,12507.551806614756,44.34715223600918,1.4072832315863502,12662.15254130442,-0.03984361593487791
2021-05-06,89309,12600.268655115276,45.89291340897583,0.31831789066421134,12765.474706769559,0.12433122248451696
2021-05-07,37266,12701.25611289165,43.3728622813707,-0.41296197035369414,12844.950672688674,-0.012305159098989944
2021-05-08,62992,12799.952661431778,29.703261322604178,1.1209627976098708,12926.151238279124,0.05882454459516297
2021-05-09,92948,12904.957436625984,57.635911006198555,-2.9416101633465344,12985.317072165277,-0.009230539380077398
2021-05-10,16910,12994.424849419534,62.570599566890934,0.2823385973830826,13099.455250592078,0.15563073884802744
2021-05-11,10206,13090.918034140746,34.8155105603526,2.236915289695754,13199.68365590134,0.04900796282514957
2021-05-12,97054,13188.625873625211,62.43852932586314,1.0986312891164571,13315.401422873318,0.054765577191919226
2021-05-13,97897,13296.764512706448,48.96976798602784,1.3836196436674573,13398.335352936147,0.05663065387335869
2021-05-14,33419,13387.360374960768,62.251323481678746,3.1947455799050295,13498.701463029143,-0.055511373632771234
2021-05-15,60636,13489.70689501232,50.37950436290446,-0.13228656974733394,13601.923860620893,-0.04632391369225353
2021-05-16,60015,13592.234450087699,51.3554459215863,-1.3061833227006727,13693.497123198442,0.0769245639559975
2021-05-17,64268,13708.698422514499,53.72434646982213,2.379030085330084,13770.19570622144,0.012641282943361754
2021-05-18,97939,13798.627528871437,42.09933674864722,2.342241262067854,13896.383776263468,-0.1177611007811773
2021-05-19,28141,13892.055195690262,61.94674144328022,1.1165833495115935,14017.37302638252,0.18731044246247805
2021-05-20,90356,13982.681638868029,38.78619361925215,-0.3207420011648965,14111.64404230664,0.09780718672970999
2021-05-21,81910,14065.983847147345,45.97933255483329,0.0027593020159701236,14219.297456984184,0.003762632384501897
2021-05-22,66044,14183.630716489972,55.24264677643169,-2.5535459042621733,14312.025596838832,-0.027350098179996507
2021-05-23,77214,14271.21570418048,44.90804759514536,2.2258930604144056,14397.09454279346,0.019867585753008277
2021-05-24,43827,14363.052650089932,57.77531240814944,2.155302619058287,14524.503465367816,0.051752009915742726
2021-05-25,65820,14476.210315172753,63.75866173183957,-2.6233655009335677,14599.672932146728,-0.20330007356700475
2021-05-26,72623,14558.679244703371,60.12546001053837,1.7352641678122718,14695.390376692161,0.21123497094857538
2021-05-27,91734,14666.242760396246,30.638846863213786,0.8082033100180169,14796.655234100795,-0.078988430916692
2021-05-28,85450,14752.112516942829,51.25846969619357,-2.0439482207815924,14921.423782781105,-0.00019056329887571602
2021-05-29,32299,14864.579464308124,60.28682610696392,-2.412000402144939,15034.872612594645,0.003486688277914605
2021-05-30,53585,14942.880687437715,36.83251153177943,0.7469865388034448,15109.788865976136,0.19968502186888515
2021-05-31,74044,15025.345993275208,57.236105872288746,-0.7954082278138358,15209.747612360623,-0.008812384100669465
2021-06-01,52557,15119.89677092562,56.67460781639312,3.6398977010993407,15310.063515336089,0.15885072943536294
2021-06-02,59080,15229.614997827346,37.879101080617346,1.9051967892978126,15406.638440306597,0.04067274694611139
2021-06-03,12693,15329.30541532098,58.342326657401614,0.9473862734644549,15515.935576919552,-0.09618848622059493
2021-06-04,79163,15425.948264592114,52.726977935299345,1.0461580080047888,15594.798973003211,0.013470746810280449
2021-06-05,35939,15539.408706666762,56.50381788721268,2.661734360734335,15688.669434315161,-0.011850872171491236
2021-06-06,58925,15660.961102051093,40.33687614234867,1.6930361834546754,15795.851715538358,-0.10840704849042292
2021-06-07,52941,15767.68367489523,51.501361163713845,0.999532876992045,15906.045350815768,0.035772276947224166
2021-06-08,31834,15861.455129864216,32.95121445867676,-1.96052235259502,16008.286642918405,0.002210274984985587
2021-06-09,28047,15957.273699524123,27.23008792466949,6.123893930812438,16103.9607599139,0.05564217054585403
2021-06-10,36105,16044.38922572655,51.4082842652775,-2.2063655146164662,16202.161640809503,0.019335277959831483
2021-06-11,85766,16145.397399949092,61.005976067613105,-0.625085474200329,16313.267747645163,-0.06511028970140703
2021-06-12,25707,16229.101470089328,52.5293681426508,-3.309456552819995,16413.776259407045,0.07683339922903147
2021-06-13,31976,16334.620106642424,49.36553936055854,1.0775963175385244,16498.148546225435,-0.062439828025357906
2021-06-14,54262,16454.675847098824,48.12465879945127,0.3022208745696149,16579.64608246626,-0.3099670522783271
2021-06-15,33776,16561.851762896757,40.574346085569346,1.53055287672952,16657.30152114472,0.012865294795421686
2021-06-16,40080,16657.16028569481,47.781390962046935,-3.478131262208868,16779.13523342206,-0.055407372723398976
2021-06-17,76842,16762.429659821126,54.21684468264444,2.2258113347618633,16891.24716095625,0.03821305043966348
2021-06-18,71373,16878.634994272783,45.647777671993715,-1.6148708029392291,16989.649842708543,0.19988717359397146
2021-06-19,16776,16994.339940625396,57.50586853835777,-0.2980103987277307,17082.842955431082,0.20277396931480582
2021-06-20,65016,17084.30236170976,51.959750338646025,1.863142537362129,17174.234005311573,-0.016512292222183974
2021-06-21,19474,17189.405325605585,53.16979417773407,0.5225333682637988,17290.632561925308,-0.08265151712460557
2021-06-22,68053,17287.824310704884,58.886627535509604,0.6638851133337278,17419.199064547927,0.0584683281917922
2021-06-23,31959,17395.89024318402,44.732445673450094,1.5983576398107986,17510.118170689013,-0.03702255918663545
2021-06-24,15530,17499.72638272219,56.59380586186951,0.8575812798774486,17627.19440349885,0.03917765223469426
2021-06-25,13748,17576.029168627345,46.13523282748026,-0.6822158050974346,17727.614597229232,-0.06608607622268543
2021-06-26,23545,17672.549037764376,53.3951448381884,-0.3329382564704578,17824.428163280576,0.02506924160227523
2021-06-27,76199,17774.53462139334,43.542286493634315,0.4237573573036455,17946.991377523023,-0.08119741522934763
2021-06-28,44766,17860.190971721753,40.89296176935268,-1.7911121870926696,18046.838891711883,0.11842534160314665
2021-06-29,83530,17966.001191820415,50.91864745648493,1.9920173187773393,18151.2843583007,-0.05899776907526125
2021-06-30,71087,18050.761039403144,31.14799947978883,0.5773078616149682,18255.008467294374,0.06611025357349691
2021-07-01,78840,18142.77664892897,47.037325564911185,0.14955253584393718,18330.62447679448,-0.12647672831855192
2021-07-02,64384,18256.189768125972,33.936229943908195,2.384993118062942,18434.950644025223,0.07811738566106911
2021-07-03,61005,18347.35199023733,57.792340343136075,-0.24022728642273947,18526.51026365862,-0.09663840692682005
2021-07-04,56576,18453.091659829348,60.501105961089145,-0.364841994304834,18605.192966556435,0.026117680697450924
2021-07-05,49353,18535.555922650263,41.36048778579194,-0.9692575280079287,18697.435910349704,0.10232009733479866
2021-07-06,72003,18656.369069217915,54.28312962473496,0.6861340178518704,18789.55507730515,-0.019998289855677934
2021-07-07,93211,18753.32353283304,58.99135713687492,0.6169002166630295,18905.003315392107,-0.10291669107459332
2021-07-08,62733,18854.27674090252,59.02469222501783,-1.3325684010198136,18989.046471150577,0.04968125071359214
2021-07-09,75318,18956.067108868006,52.14450833971641,-0.35538795422680036,19077.19875956484,-0.0840981398986548
2021-07-10,99474,19062.14277751132,57.34304675561497,-1.319204537038466,19180.729583473058,-0.04042455991972288
2021-07-11,33664,19146.950977681456,43.50668688079606,-1.409736907630981,19260.842676902743,0.02654626594957273
2021-07-12,77172,19246.89761297309,50.8312246565668,-3.459795663453694,19350.957575529257,0.13606760361077053
2021-07-13,95616,19340.30992471528,45.32896593209224,-0.46182050736311075,19425.990424499258,0.002655335379946882
2021-07-14,36736,19423.414352454496,42.66212026214636,-3.4044265321600227,19539.79059639934,0.002285750984512351
2021-07-15,10854,19533.285574455782,50.36063391469627,-0.9256313726790222,19635.270149592736,0.07375128936228513
2021-07-16,48623,19629.763844619785,53.47530376158075,-1.225389291755217,19735.031381917703,0.005037189667299681
2021-07-17,17392,19732.18904887591,61.63508767954987,2.1037901145312086,19848.77153671457,0.06355301998328981
2021-07-18,65680,19833.98750306319,52.65155527298887,-2.0298696126192834,19937.93750345976,0.10785335460629471
2021-07-19,56717,19930.638980339427,56.41930534961551,-1.522372769628951,20033.257698330042,-0.03277371502679994
2021-07-20,97092,20050.389253875735,56.53283173249538,-0.7630482783831448,20117.412778340455,-0.32750106339134555
2021-07-21,60859,20149.916607349445,76.8753436569696,-1.160287303005552,20201.53522252552,-0.08179270935854664
2021-07-22,36309,20234.33708417268,31.89967596727421,2.738509594843752,20287.72647911543,0.1208682010835303
2021-07-23,97455,20330.333270570845,43.12066133162822,-2.277134746099239,20380.339123252925,-0.0033764781397654106
2021-07-24,73734,20435.330646771967,64.7405605248808,-0.7588089979716839,20474.56719024033,-0.033913027092789906
2021-07-25,80467,20540.656597865673,46.47986925146526,0.664130498328813,20578.896672503804,0.11667849932032077
2021-07-26,62662,20629.778788513056,58.858031376017195,1.7623666860840133,20665.528418283175,-0.01013249162298958
2021-07-27,22688,20739.073613586505,52.30009523762836,-0.7604831118604065,20770.32290842194,-0.2092533205749156
2021-07-28,35342,20821.444944297793,71.05202401208011,-3.836199201007585,20877.597927794788,-0.15053020610083434
2021-07-29,47157,20932.88629632396,38.86945572936288,-0.30020844317100953,20970.580595052303,0.04186480208169058
2021-07-30,77863,21019.692817432584,62.21800552518813,2.7040569523614297,21058.509726466025,-0.00668909415947264
2021-07-31,62083,21117.430365242497,67.495813052725,0.564374814860854,21159.785911945724,0.1454656478829222
2021-08-01,75733,21228.076052022763,39.85581122832001,0.47283572471986535,21256.74215000057,-0.07332686838041767
2021-08-02,99045,21329.272108711633,57.82870243581346,-2.1260359831539932,21360.047427439673,-0.030950076200379456
2021-08-03,44698,21437.43909388877,40.34502014170944,-2.3313431805773295,21483.595423983574,-0.088450307306002
2021-08-04,90623,21543.625713485868,50.30161572535125,0.03608329726819836,21584.624979709988,-0.052059417768045284
2021-08-05,32671,21656.488399619913,47.43412069817826,-2.8527578445628157,21675.036521290785,-0.1891903901253624
2021-08-06,35184,21767.110498129052,25.97246065100313,1.5627244447250208,21761.673177111654,-0.038568466405053174
2021-08-07,52107,21862.57305504369,54.24234259711899,-1.6932924977327244,21848.89015264183,-0.005186886376990198
2021-08-08,96202,21968.902471381625,51.43339167606231,-0.04931456146298758,21926.948658035162,-0.013633084246568394
2021-08-09,61663,22053.63695276465,64.7907897340576,-3.771533837508484,22040.939812160344,0.21495532637328096
2021-08-10,25708,22153.05790369127,56.111436546495426,-0.7876037368870134,22107.44062987001,0.18334845771769814
2021-08-11,59811,22261.24275103766,72.90883924078763,-2.371721094260406,22214.762202135797,-0.07508994709610856
2021-08-12,12811,22362.581227580118,51.07042382078714,-4.643912834683621,22301.741243535667,-0.2043936694652596
2021-08-13,66250,22467.047624895287,48.944699479976926,1.0836841786726348,22394.055165316306,-0.00992003529315567
2021-08-14,82082,22564.914901135628,48.156433492829045,3.282319078183147,22480.585350693138,0.037651013817062054
2021-08-15,44754,22676.20559551098,45.60411288968226,2.2589471786878925,22602.27332058777,-0.08604840733828353
2021-08-16,21411,22775.40143777389,27.922490836174312,1.3633813798076095,22702.518054613058,-0.08109756339257229
2021-08-17,12911,22870.74693594985,47.798053729920426,-0.8282423358910914,22814.3737324887,0.15825549693125324
2021-08-18,77270,22979.61211007554,29.321452735640076,1.6117804570956522,22933.88163536764,-0.0257551571145304
2021-08-19,93763,23065.560510851898,54.52033344585769,2.447706397147456,23036.332717477977,0.06622501856957386
2021-08-20,18680,23170.57084428707,37.599397075294156,0.27364365934258666,23118.398360915147,-0.09303056978544451
2021-08-21,94896,23260.1459955448,41.056673769115804,-2.3687203446240455,23215.08871966341,-0.005694045872479299
2021-08-22,93879,23372.925263837184,43.30589805167448,-0.9987685971827421,23303.95499945992,-0.03363383536345128
2021-08-23,81295,23470.314991304716,47.95064962186755,3.4053929766958726,23396.402437031607,-0.0675373238803288
2021-08-24,98614,23571.664838512912,50.06868254939037,-0.14948833630033279,23494.98308014187,0.11553004115216928
2021-08-25,21111,23675.790542479353,60.8447958307307,-6.649511439822192,23592.970745510484,-0.1388877009633014
2021-08-26,47504,23756.493696516212,44.224699064924465,-2.937846927340387,23699.15238292579,0.030005682551128954
2021-08-27,11802,23849.987848100645,54.8014613622237,-0.8488974062849629,23807.511947332496,-0.03551216554904988
2021-08-28,18155,23960.423307193512,77.30867233223567,2.0716504768351367,23905.4997696885,0.04148244820358744
2021-08-29,83656,24069.10095743522,53.7735070276323,-0.5462447048138238,24011.55180346012,-0.03415766322183575
2021-08-30,49384,24171.931279489174,48.19510211068366,2.1088633099465204,24103.311405636086,0.08671930619189394
2021-08-31,57254,24258.43664377492,42.20848348071703,-1.0523247070949784,24223.033103020032,-0.09397025982521517
2021-09-01,31918,24364.291678383506,48.05668454579671,-3.9285850444712263,24314.550433696768,0.11575531916753119
2021-09-02,95981,24471.42567428556,41.137796563905944,-0.9831223171961692,24432.508230966105,-0.0028802694674421557
2021-09-03,70713,24571.8958464168,52.68661426683772,0.6898900030925701,24510.36722458953,-0.13285025290151237
2021-09-04,40306,24684.127555922714,51.03544138639393,0.5239006986826265,24604.661115728366,0.06802154559028234
2021-09-05,26646,24777.29323802141,28.377807790822068,-2.510215498513271,24699.69644312416,-0.01988497435176511
2021-09-06,56843,24872.194662246413,49.81441994233933,-0.7023924036075306,24803.881320045388,-0.17078379261395443
2021-09-07,26371,24947.348546455556,60.76146312640013,5.369348476128147,24916.80857209367,0.033246808375887026
2021-09-08,87371,25056.546821557033,46.0088814779725,-2.4665376525937535,24998.067644047776,0.10065957152777
2021-09-09,12049,25159.685441191734,43.47103227588438,1.3214467889274977,25081.447898417133,0.1282135740360131
2021-09-10,41616,25242.8672379404,36.222992268831476,-4.193351397139591,25160.41927740139,-0.03783518825997664
2021-09-11,30932,25325.28124794046,31.420079583755957,1.727583649139324,25280.222040359367,0.014531805532573784
2021-09-12,39855,25416.55494166675,58.31349267063254,-1.7846507803768934,25384.686114501324,0.00505363427929115
2021-09-13,71434,25524.49152108655,48.18521670420804,0.8041765164058803,25468.42054637447,0.14898026315713533
2021-09-14,82694,25621.487916205664,57.72021562003423,-2.5830512035364026,25561.774123265128,-0.08104885823733168
2021-09-15,53016,25713.44004703906,65.3132374457947,0.5817056003534142,25679.50054420005,-0.04646594522045416
2021-09-16,17400,25803.378888108226,59.21247684910345,-1.8173005914828761,25775.328755745384,-0.08347203094498064
2021-09-17,52642,25892.869768529945,44.576276785612045,-1.4300963659332506,25870.270933678516,-0.1449150523112887
2021-09-18,25151,25973.53298551887,51.44867664657556,0.8839720127900613,25958.55148307617,0.024778718105208195
2021-09-19,61407,26061.459027202403,43.85227134843082,-0.8607709527940324,26043.17659836889,0.16012983317775875
2021-09-20,76690,26150.75324640563,42.91711537398337,0.7607628964326224,26160.926455525536,-0.019848445851506098
